team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
14,/team/14/nottingham-forest/240002,24,2,2023-09-22,Nottingham Forest,13,Premier League,1.0,14,England,77,75,77,75,37250724.0,The City Ground,91,1,3.0,,172500000.0,25.91,25.94,230708.0,236015.0,236015.0,236015.0,236015.0,230978.0,236015.0,236015.0,Balanced,61.0,41.0,,,,,,Fast build up,Forward runs,71.0,4.0,3.0,3.0,,,,,,,,
144,/team/144/fulham/240002,24,2,2023-09-22,Fulham,13,Premier League,1.0,14,England,77,76,77,76,455424.0,Craven Cottage,15,2,5.0,,228500000.0,28.55,25.45,198261.0,208450.0,208450.0,208450.0,208450.0,208450.0,208450.0,208450.0,Press after possession loss,51.0,71.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
1808,/team/1808/brighton-hove-albion/240002,24,2,2023-09-22,Brighton & Hove Albion,13,Premier League,1.0,14,England,77,77,77,78,127889.0,The Amex Stadium,1799,3,5.0,,425000000.0,28.45,24.66,199915.0,206594.0,190765.0,190765.0,206594.0,255565.0,206594.0,206594.0,Press after possession loss,51.0,61.0,,,,,,Balanced,Balanced,51.0,6.0,3.0,3.0,,,,,,,,
110,/team/110/wolverhampton-wanderers/240002,24,2,2023-09-22,Wolverhampton Wanderers,13,Premier League,1.0,14,England,76,75,77,76,474728.0,Molineux Stadium,109,3,4.0,,416500000.0,26.27,24.93,245336.0,240243.0,240243.0,240243.0,240243.0,240243.0,212811.0,212811.0,Press after possession loss,61.0,81.0,,,,,,Fast build up,Forward runs,51.0,3.0,3.0,3.0,,,,,,,,
1799,/team/1799/crystal-palace/240002,24,2,2023-09-22,Crystal Palace,13,Premier League,1.0,14,England,76,75,76,76,1346.0,Selhurst Park,1808,2,4.0,,741500000.0,27.0,24.24,241159.0,235794.0,235794.0,235794.0,235794.0,235794.0,235794.0,235794.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
1925,/team/1925/brentford/240002,24,2,2023-09-22,Brentford,13,Premier League,1.0,14,England,76,75,76,76,24427744.0,Stadium_450,15,2,3.0,,220500000.0,26.36,24.52,210697.0,243014.0,229723.0,243014.0,243014.0,243014.0,229723.0,243014.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
1943,/team/1943/afc-bournemouth/240002,24,2,2023-09-22,AFC Bournemouth,13,Premier League,1.0,14,England,75,75,75,74,270.0,Vitality Stadium,17,1,2.0,,215500000.0,25.09,25.03,194404.0,220714.0,220714.0,220714.0,220714.0,225539.0,213693.0,213693.0,Press after possession loss,61.0,51.0,,,,,,Slow build up,Possession,81.0,5.0,3.0,3.0,,,,,,,,
1796,/team/1796/burnley/240002,24,2,2023-09-22,Burnley,13,Premier League,1.0,14,England,74,69,74,73,9954.0,Turf Moor,3,1,2.0,,178500000.0,24.0,24.3,228151.0,228151.0,228151.0,228151.0,228151.0,262642.0,191076.0,191076.0,Pressure on heavy touch,51.0,61.0,,,,,,Slow build up,Possession,71.0,6.0,3.0,3.0,,,,,,,,
1794,/team/1794/sheffield-united/240002,24,2,2023-09-22,Sheffield United,13,Premier League,1.0,14,England,73,72,74,72,10127.0,Bramall Lane,1807,1,1.0,,169500000.0,27.36,24.45,204936.0,186143.0,186143.0,186143.0,186143.0,186143.0,186143.0,186143.0,Balanced,61.0,61.0,,,,,,Fast build up,Forward runs,51.0,4.0,3.0,3.0,,,,,,,,
1923,/team/1923/luton-town/240002,24,2,2023-09-22,Luton Town,13,Premier League,1.0,14,England,72,72,72,72,562.0,Court Lane,1795,1,1.0,,107500000.0,26.55,26.8,211363.0,252483.0,211363.0,252483.0,199189.0,229375.0,199189.0,252483.0,Pressure on heavy touch,51.0,51.0,,,,,,Balanced,Balanced,71.0,4.0,3.0,3.0,,,,,,,,
