team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
741,/team/741/antalyaspor/240002,24,2,2023-09-22,Antalyaspor,68,Super Lig,1.0,48,Turkey,69,71,69,69,4115.0,Stadion Olympik,113142,3,5.0,,31200000.0,28.64,25.5,194077.0,186651.0,186651.0,209782.0,186651.0,186651.0,186651.0,209782.0,Pressure on heavy touch,61.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
101041,/team/101041/sivasspor/240002,24,2,2023-09-22,Sivasspor,68,Super Lig,1.0,48,Turkey,69,72,69,66,200010.0,Stadion Europa (Generic Europe 2),101020,2,5.0,,20000000.0,30.36,28.15,223313.0,198143.0,198143.0,198143.0,198143.0,198143.0,198143.0,198143.0,Balanced,61.0,51.0,,,,,,Long ball,Direct passing,71.0,3.0,3.0,3.0,,,,,,,,
110776,/team/110776/gaziantep-fk/240002,24,2,2023-09-22,Gaziantep F.K.,68,Super Lig,1.0,48,Turkey,69,68,70,68,456665.0,Stade Municipal,101028,1,3.0,,16200000.0,28.18,26.43,197937.0,211061.0,211061.0,211061.0,211061.0,211061.0,211061.0,211061.0,Balanced,51.0,41.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
131389,/team/131389/pendikspor/240002,24,2,2023-09-22,Pendikspor,68,Super Lig,1.0,48,Turkey,69,70,70,68,452761.0,_Longville Stadium,111117,1,1.0,,11200000.0,27.82,28.14,212551.0,220334.0,217546.0,220334.0,220334.0,220334.0,220334.0,220334.0,Balanced,51.0,51.0,,,,,,Long ball,Direct passing,51.0,3.0,3.0,3.0,,,,,,,,
113142,/team/113142/alanyaspor/240002,24,2,2023-09-22,Alanyaspor,68,Super Lig,1.0,48,Turkey,68,69,70,66,199825.0,Stadion Neder,741,1,2.0,,36100000.0,26.91,25.39,234870.0,229406.0,229406.0,229406.0,229406.0,234870.0,229406.0,229406.0,Balanced,51.0,51.0,,,,,,Slow build up,Possession,61.0,6.0,3.0,3.0,,,,,,,,
101028,/team/101028/hatayspor/240002,24,2,2023-09-22,Hatayspor,68,Super Lig,1.0,48,Turkey,67,69,67,67,200291.0,Molton Road (Sheldon Stadium),110776,1,1.0,,20600000.0,26.36,25.24,199683.0,229176.0,229176.0,232090.0,229176.0,215965.0,229176.0,229176.0,Balanced,51.0,51.0,,,,,,Fast build up,Forward runs,51.0,5.0,3.0,3.0,,,,,,,,
101037,/team/101037/rizespor/240002,24,2,2023-09-22,Rizespor,68,Super Lig,1.0,48,Turkey,67,69,66,64,3568847.0,Stadion Neder,436,2,3.0,,13800000.0,24.55,24.28,229637.0,212045.0,212045.0,212045.0,212045.0,277626.0,275693.0,275693.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
111339,/team/111339/kasimpasa/240002,24,2,2023-09-22,Kasımpaşa,68,Super Lig,1.0,48,Turkey,67,69,67,66,456648.0,Stadio Classico,101014,3,4.0,,20200000.0,26.82,25.46,226517.0,226517.0,226517.0,226517.0,226517.0,226517.0,226517.0,226517.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
746,/team/746/istanbulspor/240002,24,2,2023-09-22,İstanbulspor,68,Super Lig,1.0,48,Turkey,66,64,65,66,201088.0,_Oktigann Park,111117,1,2.0,,10800000.0,26.64,25.46,269860.0,269862.0,269862.0,269862.0,269862.0,269862.0,269862.0,269862.0,Balanced,51.0,51.0,,,,,,Fast build up,Forward runs,51.0,4.0,3.0,3.0,,,,,,,,
101020,/team/101020/kayserispor/240002,24,2,2023-09-22,Kayserispor,68,Super Lig,1.0,48,Turkey,66,66,68,66,7693712.0,Sanderson Park (FIFA 13 NEW generic),101041,2,4.0,,17000000.0,27.82,24.17,217007.0,224890.0,224890.0,224890.0,224890.0,217007.0,224890.0,224890.0,Press after possession loss,71.0,51.0,,,,,,Long ball,Direct passing,61.0,5.0,3.0,3.0,,,,,,,,
