team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
1952,/team/1952/hull-city/240002,24,2,2023-09-22,Hull City,14,Championship,2.0,14,England,70,69,71,70,126.0,MKM Stadium,8,1,3.0,,15300000.0,25.45,23.6,224099.0,237619.0,237619.0,237619.0,225151.0,223154.0,237619.0,237619.0,Balanced,41.0,51.0,,,,,,Slow build up,Possession,61.0,4.0,3.0,3.0,,,,,,,,
3,/team/3/blackburn-rovers/240002,24,2,2023-09-22,Blackburn Rovers,14,Championship,2.0,14,England,69,70,69,70,23174.0,Ivy Lane,1796,1,7.0,,39000000.0,24.09,22.67,234319.0,257063.0,257063.0,257063.0,218343.0,220139.0,234319.0,218343.0,Balanced,51.0,61.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
15,/team/15/queens-park-rangers/240002,24,2,2023-09-22,Queens Park Rangers,14,Championship,2.0,14,England,69,67,68,69,1819.0,Kiyan Prince Foundation,144,1,4.0,,28000000.0,27.27,24.5,172723.0,238490.0,238490.0,238490.0,238490.0,238490.0,238490.0,228120.0,Balanced,61.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
88,/team/88/birmingham-city/240002,24,2,2023-09-22,Birmingham City,14,Championship,2.0,14,England,69,69,69,69,2146.0,Ivy Lane,2,1,4.0,,22000000.0,26.82,24.63,243612.0,227686.0,227686.0,227686.0,227686.0,227686.0,227686.0,227686.0,Balanced,51.0,41.0,,,,,,Long ball,Direct passing,81.0,4.0,3.0,3.0,,,,,,,,
94,/team/94/ipswich-town/240002,24,2,2023-09-22,Ipswich Town,14,Championship,2.0,14,England,69,68,69,69,37524146.0,Ivy Lane,1792,1,2.0,,9000000.0,27.18,25.55,197975.0,225667.0,225667.0,225667.0,225667.0,225667.0,232545.0,225667.0,Press after possession loss,61.0,61.0,,,,,,Slow build up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
106,/team/106/sunderland/240002,24,2,2023-09-22,Sunderland,14,Championship,2.0,14,England,69,57,68,69,455344.0,Stadium of Light,13,2,5.0,,19500000.0,22.0,22.0,215700.0,242908.0,258483.0,242908.0,242908.0,276425.0,242908.0,221982.0,Balanced,51.0,51.0,,,,,,Slow build up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
1919,/team/1919/bristol-city/240002,24,2,2023-09-22,Bristol City,14,Championship,2.0,14,England,69,67,70,69,896553.0,Stade Municipal,1962,1,6.0,,60000000.0,26.18,23.93,186139.0,186139.0,186139.0,186139.0,186139.0,202686.0,186139.0,186139.0,Balanced,71.0,41.0,,,,,,Fast build up,Forward runs,71.0,4.0,3.0,3.0,,,,,,,,
1807,/team/1807/sheffield-wednesday/240002,24,2,2023-09-22,Sheffield Wednesday,14,Championship,2.0,14,England,68,68,69,67,106189.0,Ivy Lane,1794,1,2.0,,10500000.0,28.36,26.47,183540.0,183540.0,183540.0,219216.0,183540.0,183540.0,219216.0,183540.0,Press after possession loss,61.0,51.0,,,,,,Balanced,Balanced,81.0,4.0,3.0,3.0,,,,,,,,
1939,/team/1939/huddersfield-town/240002,24,2,2023-09-22,Huddersfield Town,14,Championship,2.0,14,England,68,68,66,67,384.0,Kirklees Stadium,8,1,3.0,,43000000.0,26.73,25.15,183546.0,251690.0,251690.0,251690.0,251690.0,233565.0,251690.0,251690.0,Balanced,61.0,61.0,,,,,,Fast build up,Forward runs,61.0,4.0,3.0,3.0,,,,,,,,
1797,/team/1797/rotherham-united/240002,24,2,2023-09-22,Rotherham United,14,Championship,2.0,14,England,67,67,68,65,2733.0,Molton Road (Sheldon Stadium),1807,1,1.0,,4700000.0,25.91,25.85,235496.0,218623.0,218623.0,218623.0,218623.0,218623.0,218623.0,218623.0,Balanced,41.0,41.0,,,,,,Long ball,Direct passing,61.0,3.0,3.0,3.0,,,,,,,,
1929,/team/1929/plymouth-argyle/240002,24,2,2023-09-22,Plymouth Argyle,14,Championship,2.0,14,England,67,67,67,67,7101.0,Molton Road (Sheldon Stadium),143,1,1.0,,4400000.0,24.27,23.32,192231.0,252796.0,243353.0,252796.0,252796.0,226084.0,252796.0,252796.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,51.0,6.0,3.0,3.0,,,,,,,,
