team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
1951,/team/1951/oxford-united/240002,24,2,2023-09-22,Oxford United,60,League One,3.0,14,England,65,65,65,65,25187743.0,Court Lane,1934,1,7.0,,5300000.0,24.91,24.14,235263.0,220940.0,220940.0,220940.0,220940.0,220940.0,220940.0,220940.0,Pressure on heavy touch,61.0,61.0,,,,,,Slow build up,Possession,71.0,5.0,3.0,3.0,,,,,,,,
127,/team/127/shrewsbury-town/240002,24,2,2023-09-22,Shrewsbury Town,60,League One,3.0,14,England,64,64,63,63,277.0,Court Lane,1803,1,4.0,,3000000.0,26.09,24.15,226102.0,244715.0,244715.0,244715.0,208812.0,233572.0,239553.0,208812.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,71.0,3.0,3.0,3.0,,,,,,,,
149,/team/149/lincoln-city/240002,24,2,2023-09-22,Lincoln City,60,League One,3.0,14,England,64,65,64,64,2198.0,Crown Lane,92,1,6.0,,3900000.0,23.73,23.08,228106.0,240978.0,240513.0,240978.0,237204.0,239799.0,240978.0,237204.0,Balanced,51.0,41.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
1958,/team/1958/leyton-orient/240002,24,2,2023-09-22,Leyton Orient,60,League One,3.0,14,England,64,64,64,63,2103.0,Court Lane,19,1,3.0,,3000000.0,25.45,24.11,194759.0,201446.0,201446.0,201446.0,201446.0,201446.0,201446.0,201446.0,Balanced,51.0,51.0,,,,,,Slow build up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
1962,/team/1962/bristol-rovers/240002,24,2,2023-09-22,Bristol Rovers,60,League One,3.0,14,England,64,65,65,63,658.0,Court Lane,1919,1,5.0,,3200000.0,24.36,25.41,225509.0,231580.0,235059.0,225509.0,231580.0,195126.0,244054.0,231580.0,Pressure on heavy touch,51.0,71.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
15015,/team/15015/burton-albion/240002,24,2,2023-09-22,Burton Albion,60,League One,3.0,14,England,64,64,64,64,11018.0,Town Park,91,1,4.0,,5800000.0,27.64,25.54,190247.0,228153.0,228153.0,228153.0,228153.0,228153.0,228153.0,228153.0,Balanced,41.0,51.0,,,,,,Long ball,Direct passing,61.0,4.0,3.0,3.0,,,,,,,,
112260,/team/112260/fleetwood-town/240002,24,2,2023-09-22,Fleetwood Town,60,League One,3.0,14,England,64,63,63,65,1600.0,Town Park,1926,1,5.0,,5500000.0,26.18,23.57,203060.0,203060.0,203060.0,203060.0,203060.0,214876.0,203060.0,203060.0,Pressure on heavy touch,61.0,61.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
143,/team/143/exeter-city/240002,24,2,2023-09-22,Exeter City,60,League One,3.0,14,England,63,63,63,63,10629.0,Town Park,1929,1,3.0,,3200000.0,24.55,23.07,218576.0,202491.0,202491.0,202491.0,202491.0,245553.0,202491.0,202491.0,Pressure on heavy touch,61.0,61.0,,,,,,Fast build up,Forward runs,81.0,3.0,3.0,3.0,,,,,,,,
361,/team/361/stevenage/240002,24,2,2023-09-22,Stevenage,60,League One,3.0,14,England,63,62,64,64,524208.0,Town Park,1923,1,2.0,,3200000.0,26.64,25.07,200731.0,225310.0,225310.0,225310.0,206558.0,205255.0,209315.0,206558.0,Pressure on heavy touch,51.0,61.0,,,,,,Long ball,Direct passing,61.0,3.0,3.0,3.0,,,,,,,,
1480,/team/1480/carlisle-united/240002,24,2,2023-09-22,Carlisle United,60,League One,3.0,14,England,63,62,64,63,37354684.0,Crown Lane,381,1,2.0,,2300000.0,25.64,24.5,170342.0,269156.0,269156.0,269156.0,227878.0,212223.0,269156.0,269156.0,Balanced,51.0,51.0,,,,,,Long ball,Direct passing,61.0,5.0,3.0,3.0,,,,,,,,
1928,/team/1928/port-vale/240002,24,2,2023-09-22,Port Vale,60,League One,3.0,14,England,63,62,63,64,37533538.0,Court Lane,1806,1,2.0,,3300000.0,26.27,25.17,222625.0,258102.0,258102.0,258102.0,216790.0,213642.0,258102.0,216790.0,Pressure on heavy touch,41.0,61.0,,,,,,Long ball,Direct passing,61.0,4.0,3.0,3.0,,,,,,,,
1930,/team/1930/northampton-town/240002,24,2,2023-09-22,Northampton Town,60,League One,3.0,14,England,63,65,64,63,37430718.0,Court Lane,1938,1,2.0,,2400000.0,24.45,24.23,208188.0,213969.0,213969.0,203328.0,213969.0,203328.0,203328.0,213969.0,Pressure on heavy touch,41.0,71.0,,,,,,Slow build up,Possession,61.0,3.0,3.0,3.0,,,,,,,,
1936,/team/1936/cheltenham-town/240002,24,2,2023-09-22,Cheltenham Town,60,League One,3.0,14,England,63,63,62,63,22136573.0,Court Lane,561,1,2.0,,3700000.0,25.91,23.25,218591.0,188490.0,253374.0,188490.0,188490.0,188490.0,188490.0,188490.0,Balanced,61.0,41.0,,,,,,Long ball,Direct passing,51.0,4.0,3.0,3.0,,,,,,,,
1944,/team/1944/cambridge-united/240002,24,2,2023-09-22,Cambridge United,60,League One,3.0,14,England,63,63,63,64,27048405.0,Town Park,1938,1,2.0,,3700000.0,27.64,25.0,206535.0,190620.0,220894.0,220894.0,190620.0,248740.0,190620.0,190620.0,Balanced,41.0,41.0,,,,,,Long ball,Direct passing,51.0,4.0,3.0,3.0,,,,,,,,
