team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
1814,/team/1814/laval/240002,24,2,2023-09-22,Laval,17,Ligue 2,2.0,18,France,67,67,67,66,456483.0,Town Park,1530,1,2.0,,18000000.0,29.0,26.9,208865.0,208865.0,208865.0,208865.0,208865.0,240133.0,254996.0,254996.0,Balanced,51.0,41.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
110321,/team/110321/pau/240002,24,2,2023-09-22,Pau,17,Ligue 2,2.0,18,France,67,67,66,66,464864.0,_Longville Stadium,1809,1,3.0,,17000000.0,29.36,24.97,198517.0,183256.0,244736.0,183256.0,183256.0,244736.0,244736.0,244736.0,Balanced,61.0,51.0,,,,,,Fast build up,Forward runs,61.0,5.0,3.0,3.0,,,,,,,,
111817,/team/111817/paris/240002,24,2,2023-09-22,Paris,17,Ligue 2,2.0,18,France,67,68,68,67,37524603.0,Euro Arena,73,1,5.0,,38000000.0,27.73,24.15,240057.0,257118.0,211240.0,211240.0,257118.0,257118.0,211240.0,211240.0,Balanced,61.0,51.0,,,,,,Slow build up,Possession,61.0,5.0,3.0,3.0,,,,,,,,
58,/team/58/bastia/240002,24,2,2023-09-22,Bastia,17,Ligue 2,2.0,18,France,66,65,69,64,1677031.0,Town Park,614,1,4.0,,20000000.0,27.09,25.15,206243.0,235042.0,235042.0,235042.0,235042.0,235042.0,235042.0,235042.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
110456,/team/110456/valenciennes/240002,24,2,2023-09-22,Valenciennes,17,Ligue 2,2.0,18,France,66,65,65,65,227933.0,Waldstadion (Fussballstadion),65,1,3.0,,21000000.0,24.64,23.27,238056.0,254784.0,254784.0,258679.0,254784.0,254784.0,254784.0,254784.0,Balanced,41.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
112552,/team/112552/quevilly-rouen/240002,24,2,2023-09-22,Quevilly Rouen,17,Ligue 2,2.0,18,France,66,64,66,65,94389.0,Town Park,1738,1,2.0,,14000000.0,25.18,24.88,173040.0,173040.0,256843.0,173040.0,173040.0,257978.0,256843.0,256843.0,Balanced,41.0,41.0,,,,,,Long ball,Direct passing,61.0,3.0,3.0,3.0,,,,,,,,
111659,/team/111659/rodez/240002,24,2,2023-09-22,Rodez,17,Ligue 2,2.0,18,France,65,65,64,65,456991.0,Molton Road (Sheldon Stadium),1809,1,2.0,,16000000.0,24.27,23.56,243412.0,240729.0,240729.0,240729.0,240729.0,243412.0,240729.0,240729.0,Balanced,41.0,51.0,,,,,,Long ball,Direct passing,71.0,3.0,3.0,3.0,,,,,,,,
115494,/team/115494/annecy/240002,24,2,2023-09-22,Annecy,17,Ligue 2,2.0,18,France,65,66,65,63,1552334.0,Euro Arena,1805,1,1.0,,14000000.0,28.0,25.54,188825.0,188825.0,188825.0,188825.0,188825.0,207994.0,207994.0,207994.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,4.0,3.0,3.0,,,,,,,,
113742,/team/113742/concarneau/240002,24,2,2023-09-22,Concarneau,17,Ligue 2,2.0,18,France,64,62,62,64,455827.0,Town Park,378,1,1.0,,9000000.0,25.18,25.96,276015.0,242116.0,242116.0,242116.0,242116.0,242116.0,242116.0,242116.0,Balanced,61.0,51.0,,,,,,Fast build up,Forward runs,51.0,4.0,3.0,3.0,,,,,,,,
111276,/team/111276/dunkerque/240002,24,2,2023-09-22,Dunkerque,17,Ligue 2,2.0,18,France,63,63,65,63,2510462.0,Stadion 23. Maj,64,1,1.0,,13000000.0,27.82,24.89,256730.0,250868.0,250868.0,250868.0,276027.0,276027.0,250868.0,276027.0,Balanced,41.0,41.0,,,,,,Balanced,Balanced,61.0,3.0,3.0,3.0,,,,,,,,
