team_id,team_url,fifa_version,fifa_update,update_as_of,team_name,league_id,league_name,league_level,nationality_id,nationality_name,overall,attack,midfield,defence,coach_id,home_stadium,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_style,def_team_width,def_team_depth,def_defence_pressure,def_defence_aggression,def_defence_width,def_defence_defender_line,off_style,off_build_up_play,off_chance_creation,off_team_width,off_players_in_box,off_corners,off_free_kicks,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,build_up_play_positioning,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,chance_creation_positioning
1854,/team/1854/albacete/240002,24,2,2023-09-22,Albacete,54,La Liga 2,2.0,45,Spain,69,69,69,69,533871.0,Estadio Nacional (El Medio),1853,1,4.0,,2500000.0,27.55,26.44,228221.0,252079.0,252079.0,252079.0,252079.0,252079.0,252079.0,252079.0,Balanced,51.0,41.0,,,,,,Fast build up,Forward runs,51.0,4.0,3.0,3.0,,,,,,,,
10846,/team/10846/burgos/240002,24,2,2023-09-22,Burgos,54,La Liga 2,2.0,45,Spain,69,69,70,69,524834.0,Court Lane,110069,1,1.0,,2500000.0,27.91,26.43,233588.0,231733.0,231733.0,231733.0,231733.0,231733.0,231733.0,231733.0,Balanced,41.0,41.0,,,,,,Long ball,Direct passing,61.0,4.0,3.0,3.0,,,,,,,,
100851,/team/100851/fc-cartagena/240002,24,2,2023-09-22,FC Cartagena,54,La Liga 2,2.0,45,Spain,69,68,69,70,455788.0,Stadio Classico,468,1,4.0,,3000000.0,32.55,27.0,200502.0,205212.0,205212.0,205212.0,205212.0,190747.0,205212.0,205212.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
110839,/team/110839/huesca/240002,24,2,2023-09-22,Huesca,54,La Liga 2,2.0,45,Spain,69,68,68,69,533879.0,El Alcoraz,244,1,6.0,,4500000.0,26.36,24.1,200519.0,190199.0,190199.0,190199.0,190199.0,190199.0,190199.0,229654.0,Balanced,51.0,41.0,,,,,,Fast build up,Forward runs,61.0,4.0,3.0,3.0,,,,,,,,
100888,/team/100888/leganes/240002,24,2,2023-09-22,Leganés,54,La Liga 2,2.0,45,Spain,68,69,68,69,526440.0,Municipal de Butarque,1860,1,7.0,,10800000.0,28.09,25.44,221652.0,229361.0,229361.0,229361.0,229361.0,241463.0,229361.0,229361.0,Balanced,51.0,61.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
114554,/team/114554/fc-andorra/240002,24,2,2023-09-22,FC Andorra,54,La Liga 2,2.0,45,Spain,68,65,67,67,10293491.0,Town Park,110062,1,1.0,,2500000.0,25.0,24.1,204887.0,204887.0,204887.0,204887.0,204887.0,254507.0,204887.0,204887.0,Balanced,61.0,41.0,,,,,,Slow build up,Possession,51.0,3.0,3.0,3.0,,,,,,,,
131110,/team/131110/eldense/240002,24,2,2023-09-22,Eldense,54,La Liga 2,2.0,45,Spain,68,68,66,67,2823359.0,Town Park,468,1,1.0,,1700000.0,28.27,26.64,276085.0,199829.0,199829.0,199829.0,199829.0,225018.0,199829.0,199829.0,Balanced,61.0,51.0,,,,,,Slow build up,Possession,61.0,3.0,3.0,3.0,,,,,,,,
100831,/team/100831/alcorcon/240002,24,2,2023-09-22,Alcorcón,54,La Liga 2,2.0,45,Spain,67,69,67,67,896662.0,Town Park,480,1,5.0,,2500000.0,29.82,26.84,176693.0,193421.0,193421.0,193421.0,193421.0,224116.0,193421.0,193421.0,Balanced,61.0,41.0,,,,,,Balanced,Balanced,51.0,3.0,3.0,3.0,,,,,,,,
110242,/team/110242/racing-ferrol/240002,24,2,2023-09-22,Racing Ferrol,54,La Liga 2,2.0,45,Spain,67,68,68,65,3510275.0,Town Park,450,1,1.0,,2000000.0,27.36,27.88,172716.0,172716.0,172716.0,172716.0,172716.0,227990.0,172716.0,172716.0,Balanced,61.0,41.0,,,,,,Fast build up,Forward runs,61.0,3.0,3.0,3.0,,,,,,,,
110069,/team/110069/mirandes/240002,24,2,2023-09-22,Mirandés,54,La Liga 2,2.0,45,Spain,66,64,66,66,37553756.0,Town Park,463,1,3.0,,2500000.0,21.91,22.33,270987.0,265396.0,265396.0,265396.0,265396.0,265396.0,265396.0,265396.0,Press after possession loss,51.0,51.0,,,,,,Balanced,Balanced,61.0,4.0,3.0,3.0,,,,,,,,
113356,/team/113356/amorebieta/240002,24,2,2023-09-22,Amorebieta,54,La Liga 2,2.0,45,Spain,66,65,66,67,188253.0,Town Park,467,1,1.0,,2500000.0,27.0,25.38,262491.0,240529.0,240529.0,240529.0,240529.0,242333.0,240529.0,240529.0,Balanced,51.0,37.0,,,,,,Long ball,Direct passing,51.0,3.0,3.0,3.0,,,,,,,,
110902,/team/110902/villarreal-ii/240002,24,2,2023-09-22,Villarreal II,54,La Liga 2,2.0,45,Spain,65,65,66,65,5967966.0,Estadio de la Cerámica,1853,1,1.0,,2500000.0,21.55,20.8,269638.0,231640.0,231640.0,231640.0,231640.0,231640.0,231640.0,231640.0,Balanced,51.0,51.0,,,,,,Balanced,Balanced,61.0,5.0,3.0,3.0,,,,,,,,
